Player 1 Card: A
Player 2 Card: 7
Player 1 Card: 7
Player 2 Card: 7
Player 1 Card: 9
Player 2 Card: 9
Player 1 Card: :
Player 2 Card: 8
Player 1 Card: T
Player 2 Card: A
Player 1 Card: 5
Player 2 Card: 9
Player 1 Card: :
Player 2 Card: 6
Player 1 Card: 7
Player 2 Card: :
Player 1 Card: K
Player 2 Card: 9
Player 1 Card: Q
Player 2 Card: 9
Player 1 Card: 6
Player 2 Card: 3
Player 1 Card: K
Player 2 Card: 2
Player 1 Card: 9
Player 2 Card: 7
Player 1 Card: 3
Player 2 Card: 8
Player 1 Card: 6
Player 2 Card: 3
Player 1 Card: 3
Player 2 Card: 3
Player 1 Card: 9
Player 2 Card: 8
Player 1 Card: 7
Player 2 Card: 2
Player 1 Card: Q
Player 2 Card: A
Player 1 Card: 6
Player 2 Card: 6
Player 1 Card: J
Player 2 Card: :
Player 1 Card: Q
Player 2 Card: 4
Player 1 Card: J
Player 2 Card: 2
Player 1 Card: Q
Player 2 Card: :
Player 1 Card: 9
Player 2 Card: 8
Player 1 Card: A
Player 2 Card: T
Player 1 Card: 7
Player 2 Card: J
Player 1 Card: J
Player 2 Card: J
Player 1 Card: 3
Player 2 Card: Q
Player 1 Card: 4
Player 2 Card: 5
Player 1 Card: A
Player 2 Card: 5
Player 1 Card: 6
Player 2 Card: 6
Player 1 Card: T
Player 2 Card: T
Player 1 Card: 4
Player 2 Card: 6
Player 1 Card: 8
Player 2 Card: 9
Player 1 Card: :
Player 2 Card: 4
Player 1 Card: 3
Player 2 Card: 8
Player 1 Card: 5
Player 2 Card: T
Player 1 Card: 8
Player 2 Card: K
Player 1 Card: 4
Player 2 Card: K
Player 1 Card: 6
Player 2 Card: A
Player 1 Card: 9
Player 2 Card: T
Player 1 Card: T
Player 2 Card: 5
Player 1 Card: 5
Player 2 Card: J
Player 1 Card: A
Player 2 Card: 7
Player 1 Card: A
Player 2 Card: J
Player 1 Card: 9
Player 2 Card: 6
Player 1 Card: 2
Player 2 Card: 2
Player 1 Card: Q
Player 2 Card: 4
Player 1 Card: 7
Player 2 Card: 6
Player 1 Card: T
Player 2 Card: Q
Player 1 Card: 6
Player 2 Card: :
Player 1 Card: 5
Player 2 Card: 9
Player 1 Card: 4
Player 2 Card: :
Player 1 Card: 7
Player 2 Card: 6
Player 1 Card: 8
Player 2 Card: 9
Player 1 Card: 5
Player 2 Card: A
Player 1 Card: 2
Player 2 Card: A
Player 1 Card: 5
Player 2 Card: 5
Player 1 Card: 9
Player 2 Card: 2
Player 1 Card: 9
Player 2 Card: 7
Player 1 Card: J
Player 2 Card: 2
Player 1 Card: 9
Player 2 Card: J
Player 1 Card: 2
Player 2 Card: 6
Player 1 Card: J
Player 2 Card: 5
Player 1 Card: :
Player 2 Card: 6
Player 1 Card: 3
Player 2 Card: Q
Player 1 Card: K
Player 2 Card: 4
Player 1 Card: 6
Player 2 Card: K
Player 1 Card: J
Player 2 Card: :
Player 1 Card: 4
Player 2 Card: 4
Player 1 Card: 3
Player 2 Card: 6
Player 1 Card: 2
Player 2 Card: 4
Player 1 Card: 3
Player 2 Card: 3
Player 1 Card: 7
Player 2 Card: :
Player 1 Card: 3
Player 2 Card: K
Player 1 Card: Q
Player 2 Card: Q
Player 1 Card: J
Player 2 Card: 6
Player 1 Card: 7
Player 2 Card: T
Player 1 Card: 9
Player 2 Card: 3
Player 1 Card: J
Player 2 Card: A
Player 1 Card: 7
Player 2 Card: T
Player 1 Card: J
Player 2 Card: 4
Player 1 Card: K
Player 2 Card: 3
Player 1 Card: 2
Player 2 Card: :
Player 1 Card: 9
Player 2 Card: 3
Player 1 Card: T
Player 2 Card: :
Player 1 Card: 7
Player 2 Card: 9
Player 1 Card: :
Player 2 Card: 8
Player 1 Card: :
Player 2 Card: K
Player 1 Card: K
Player 2 Card: T
Player 1 Card: :
Player 2 Card: :
Player 1 Card: 6
Player 2 Card: 7
Player 1 Card: K
Player 2 Card: T
Player 1 Card: K
Player 2 Card: 7
Player 1 Card: :
Player 2 Card: :
Player 1 Card: 7
Player 2 Card: K
Player 1 Card: 6
Player 2 Card: 3
Player 1 Card: K
Player 2 Card: 2
Player 1 Card: 2
Player 2 Card: J
Player 1 Card: :
Player 2 Card: 7
Player 1 Card: Q
Player 2 Card: 3
Player 1 Card: K
Player 2 Card: 2
Player 1 Card: :
Player 2 Card: 8
Player 1 Card: 6
Player 2 Card: 4
Player 1 Card: 6
Player 2 Card: 3
Player 1 Card: T
Player 2 Card: Q
Player 1 Card: T
Player 2 Card: Q
Player 1 Card: 2
Player 2 Card: 9
Player 1 Card: 6
Player 2 Card: K
Player 1 Card: Q
Player 2 Card: A
Player 1 Card: 6
Player 2 Card: 4
Player 1 Card: T
Player 2 Card: :
Player 1 Card: 3
Player 2 Card: 9
Player 1 Card: :
Player 2 Card: 2
Player 1 Card: 3
Player 2 Card: 3
Player 1 Card: 7
Player 2 Card: A
Player 1 Card: 2
Player 2 Card: 5
Player 1 Card: Q
Player 2 Card: T
Player 1 Card: :
Player 2 Card: 4
Player 1 Card: T
Player 2 Card: K
Player 1 Card: 5
Player 2 Card: 5
Player 1 Card: 9
Player 2 Card: J
Player 1 Card: 2
Player 2 Card: 9
Player 1 Card: 5
Player 2 Card: 7
Player 1 Card: 7
Player 2 Card: K
Player 1 Card: 4
Player 2 Card: J
Player 1 Card: K
Player 2 Card: T
Player 1 Card: 4
Player 2 Card: 2
Player 1 Card: 2
Player 2 Card: T
Player 1 Card: K
Player 2 Card: 3
Player 1 Card: J
Player 2 Card: 5
Player 1 Card: K
Player 2 Card: J
Player 1 Card: 7
Player 2 Card: J
Player 1 Card: 5
Player 2 Card: A
Player 1 Card: K
Player 2 Card: Q
Player 1 Card: T
Player 2 Card: A
Player 1 Card: K
Player 2 Card: 5
Player 1 Card: T
Player 2 Card: K
Player 1 Card: J
Player 2 Card: J
Player 1 Card: 3
Player 2 Card: 2
Player 1 Card: T
Player 2 Card: 3
Player 1 Card: J
Player 2 Card: 9
Player 1 Card: J
Player 2 Card: J
Player 1 Card: 7
Player 2 Card: J
Player 1 Card: 7
Player 2 Card: 5
Player 1 Card: J
Player 2 Card: 3
Player 1 Card: 7
Player 2 Card: :
Player 1 Card: J
Player 2 Card: :
Player 1 Card: 6
Player 2 Card: Q
Player 1 Card: 9
Player 2 Card: 2
Player 1 Card: 8
Player 2 Card: 2
Player 1 Card: Q
Player 2 Card: 6
Player 1 Card: 5
Player 2 Card: 6
Player 1 Card: 5
Player 2 Card: K
Player 1 Card: 3
Player 2 Card: 4
Player 1 Card: K
Player 2 Card: :
Player 1 Card: 6
Player 2 Card: :
Player 1 Card: A
Player 2 Card: K
Player 1 Card: 6
Player 2 Card: 5
Player 1 Card: 9
Player 2 Card: :
Player 1 Card: 6
Player 2 Card: 5
Player 1 Card: T
Player 2 Card: T
Player 1 Card: Q
Player 2 Card: 5
Player 1 Card: 3
Player 2 Card: 2
Player 1 Card: A
Player 2 Card: 8
Player 1 Card: K
Player 2 Card: 7
Player 1 Card: 9
Player 2 Card: J
Player 1 Card: J
Player 2 Card: J
Player 1 Card: 2
Player 2 Card: Q
Player 1 Card: :
Player 2 Card: A
Player 1 Card: A
Player 2 Card: 8
Player 1 Card: 7
Player 2 Card: 3
Player 1 Card: K
Player 2 Card: 7
Player 1 Card: K
Player 2 Card: 3
Player 1 Card: :
Player 2 Card: 7
Player 1 Card: T
Player 2 Card: J
Player 1 Card: :
Player 2 Card: 4
Player 1 Card: 6
Player 2 Card: 5
Player 1 Card: 6
Player 2 Card: 7
Player 1 Card: 3
Player 2 Card: 5
Player 1 Card: K
Player 2 Card: 2
Player 1 Card: 8
Player 2 Card: 7
Player 1 Card: :
Player 2 Card: 2
Player 1 Card: A
Player 2 Card: 8
Player 1 Card: Q
Player 2 Card: :
Player 1 Card: 8
Player 2 Card: T
Player 1 Card: K
Player 2 Card: T
Player 1 Card: J
Player 2 Card: T
Player 1 Card: 2
Player 2 Card: 8
Player 1 Card: :
Player 2 Card: 8
Player 1 Card: Q
Player 2 Card: 3
Player 1 Card: 3
Player 2 Card: 5
Player 1 Card: 5
Player 2 Card: 7
Player 1 Card: 9
Player 2 Card: 7
Player 1 Card: J
Player 2 Card: :
Player 1 Card: 8
Player 2 Card: :
Player 1 Card: :
Player 2 Card: A
Player 1 Card: Q
Player 2 Card: 4
Player 1 Card: A
Player 2 Card: Q
Player 1 Card: T
Player 2 Card: Q
Player 1 Card: 5
Player 2 Card: A
Player 1 Card: 6
Player 2 Card: A
Player 1 Card: :
Player 2 Card: K
Player 1 Card: 8
Player 2 Card: 9
Player 1 Card: 7
Player 2 Card: 2
Player 1 Card: Q
Player 2 Card: 4
Player 1 Card: 3
Player 2 Card: K
Player 1 Card: 8
Player 2 Card: 5
Player 1 Card: 3
Player 2 Card: Q
Player 1 Card: :
Player 2 Card: K
Player 1 Card: 7
Player 2 Card: 3
Player 1 Card: 6
Player 2 Card: K
Player 1 Card: K
Player 2 Card: 4
Player 1 Card: K
Player 2 Card: Q
Player 1 Card: Q
Player 2 Card: 7
Player 1 Card: 8
Player 2 Card: 2
Player 1 Card: 6
Player 2 Card: J
Player 1 Card: Q
Player 2 Card: Q
Player 1 Card: 9
Player 2 Card: 6
Player 1 Card: 4
Player 2 Card: K
Player 1 Card: 6
Player 2 Card: Q
Player 1 Card: 2
Player 2 Card: 6
Player 1 Card: :
Player 2 Card: 6
Player 1 Card: 9
Player 2 Card: T
Player 1 Card: 3
Player 2 Card: 3
Player 1 Card: 7
Player 2 Card: 9
Player 1 Card: 2
Player 2 Card: J
Player 1 Card: 5
Player 2 Card: K
Player 1 Card: J
Player 2 Card: 3
Player 1 Card: :
Player 2 Card: 9
Player 1 Card: 9
Player 2 Card: K
Player 1 Card: 7
Player 2 Card: T
Player 1 Card: 9
Player 2 Card: 4
Player 1 Card: 6
Player 2 Card: 2
Player 1 Card: 6
Player 2 Card: 6
Player 1 Card: K
Player 2 Card: T
Player 1 Card: 4
Player 2 Card: J
Player 1 Card: Q
Player 2 Card: :
Player 1 Card: 3
Player 2 Card: 6
Player 1 Card: 5
Player 2 Card: 2
Player 1 Card: 5
Player 2 Card: T
Player 1 Card: 7
Player 2 Card: 4
Player 1 Card: 5
Player 2 Card: :
Player 1 Card: 2
Player 2 Card: A
Player 1 Card: :
Player 2 Card: 8
Player 1 Card: 8
Player 2 Card: 3
Player 1 Card: 7
Player 2 Card: T
Player 1 Card: :
Player 2 Card: K
Player 1 Card: T
Player 2 Card: Q
Player 1 Card: K
Player 2 Card: 2
Player 1 Card: 3
Player 2 Card: :
Player 1 Card: 9
Player 2 Card: 3
Player 1 Card: 6
Player 2 Card: 6
Player 1 Card: T
Player 2 Card: 5
Player 1 Card: :
Player 2 Card: Q
Player 1 Card: 6
Player 2 Card: T
Player 1 Card: 6
Player 2 Card: T
Player 1 Card: Q
Player 2 Card: 9
Player 1 Card: 4
Player 2 Card: J
Player 1 Card: 8
Player 2 Card: J
Player 1 Card: 2
Player 2 Card: J
Player 1 Card: T
Player 2 Card: 7
Player 1 Card: 7
Player 2 Card: 5
Player 1 Card: 5
Player 2 Card: 2
Player 1 Card: 2
Player 2 Card: A
Player 1 Card: K
Player 2 Card: 2
Player 1 Card: 9
Player 2 Card: 7
Player 1 Card: 3
Player 2 Card: J
Player 1 Card: T
Player 2 Card: Q
Player 1 Card: A
Player 2 Card: 3
Player 1 Card: 8
Player 2 Card: 3
Player 1 Card: Q
Player 2 Card: J
Player 1 Card: T
Player 2 Card: 8
Player 1 Card: 5
Player 2 Card: Q
Player 1 Card: 2
Player 2 Card: T
Player 1 Card: 9
Player 2 Card: 3
Player 1 Card: 5
Player 2 Card: 4
Player 1 Card: 6
Player 2 Card: 8
Player 1 Card: 5
Player 2 Card: 8
Player 1 Card: 6
Player 2 Card: 6
Player 1 Card: 7
Player 2 Card: 5
Player 1 Card: 6
Player 2 Card: Q
Player 1 Card: :
Player 2 Card: 5
Player 1 Card: 9
Player 2 Card: 6
Player 1 Card: 2
Player 2 Card: 6
Player 1 Card: 7
Player 2 Card: 6
Player 1 Card: 6
Player 2 Card: 2
Player 1 Card: 2
Player 2 Card: A
Player 1 Card: 7
Player 2 Card: 5
Player 1 Card: J
Player 2 Card: 5
Player 1 Card: J
Player 2 Card: 3
Player 1 Card: 4
Player 2 Card: A
Player 1 Card: 5
Player 2 Card: 9
Player 1 Card: 5
Player 2 Card: 8
Player 1 Card: Q
Player 2 Card: :
Player 1 Card: :
Player 2 Card: 4
Player 1 Card: Q
Player 2 Card: J
Player 1 Card: Q
Player 2 Card: 7
Player 1 Card: 2
Player 2 Card: 4
Player 1 Card: 9
Player 2 Card: K
Player 1 Card: 7
Player 2 Card: Q
Player 1 Card: 5
Player 2 Card: T
Player 1 Card: T
Player 2 Card: 5
Player 1 Card: :
Player 2 Card: K
Player 1 Card: 7
Player 2 Card: 6
Player 1 Card: 4
Player 2 Card: 3
Player 1 Card: 7
Player 2 Card: 4
Player 1 Card: A
Player 2 Card: 8
Player 1 Card: T
Player 2 Card: 4
Player 1 Card: J
Player 2 Card: 8
